,Job_Title,Queried_Salary,Job_Type,Skill,No_of_Skills,Company,No_of_Stars
4689,Data Engineer,100000-119999,data_engineer,"['Hive', 'Microsoft SQL Server', 'SDLC', 'Oracle', 'SQL', 'Big Data', 'Data Warehouse', 'Informatica', 'Business Analysis']",9,Aegon,4
4690,Big Data Engineer,100000-119999,data_engineer,"['Hive', 'Database Administration', 'Spark', 'Data Warehouse', 'Informatica', 'Hadoop', 'NoSQL', 'SAS', 'Oracle', 'Python', 'Teradata']",11,Highmark Health,3
4691,Data Engineer,100000-119999,data_engineer,"['PostGIS', 'CI/CD', 'SQL', 'Apache', 'S3', 'REST', 'PostgreSQL', 'Python', 'GIS', 'AWS']",10,Amne,0
4692,DATA ENGINEER,100000-119999,data_engineer,"['Hive', 'Pentaho', 'Hadoop', 'Kafka', 'Scala', 'Oracle', 'SQL', 'Big Data', 'MySQL', 'Cassandra', 'MongoDB', 'Martech', 'Spark', 'Git', 'PostgreSQL', 'Python', 'Jenkins', 'Jira', 'Elasticsearch']",19,Centro,4
4693,Data Engineer,100000-119999,data_engineer,"['Microsoft SQL Server', 'Hadoop', 'Azure', 'SDLC', 'SQL', 'T-SQL', 'Spark', 'Data Warehouse', 'Software Development', 'NoSQL', 'Data Analysis']",11,Donnelley Financial Solutions,3
4694,Data Engineer,100000-119999,data_engineer,"['Microsoft SQL Server', 'Troubleshooting', 'Data Warehouse', 'Data Analysis', 'Python', 'SQL', 'Tableau']",7,Cross River Bank,5
4695,Data Engineer,100000-119999,data_engineer,"['Hive', 'Hadoop', 'Scala', 'Apache', 'Java', 'S3', 'Maven', 'Spark', 'Git', 'Python', 'Jenkins', 'AWS']",12,TISTA Science and Technology Corporation,4
4696,Data Engineer,100000-119999,data_engineer,"['Project Management', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'R', 'C/C++', 'SQL', 'Big Data', 'Java', 'Cassandra', 'Spark', 'NoSQL', 'PostgreSQL', 'Python', 'Data Science']",16,Credit Suisse,4
4697,Data Engineer,100000-119999,data_engineer,"['Microsoft SQL Server', 'Pentaho', 'Hadoop', 'SAP', 'SQL', 'Java', 'Big Data', 'MySQL', 'Cassandra', 'PostgreSQL', 'Python']",11,Social Solutions,4
4698,Genomic Data Engineer,100000-119999,data_engineer,"['Linux', 'Database Administration', 'Data Management', 'Perl', 'R', 'Oracle', 'SQL', 'Bioinformatics', 'Java', 'Hibernate', 'PL/SQL', 'Data Analysis', 'Shell Scripting', 'Python', 'PHP', 'SVN']",16,St. Jude Children's Research Hospital,4
4699,Data Engineer,100000-119999,data_engineer,"['Hive', 'XML', 'CompTIA Security+', 'SQL', 'HBase', 'JSON', 'CISSP', 'Cassandra', 'MongoDB', 'Data Warehouse', 'NoSQL']",11,Booz Allen Hamilton,4
4700,16th EWS Mssion Data Engineer,100000-119999,data_engineer,"['TS/SCI Clearance', 'Signal Processing', 'Microsoft Office']",3,DCS Corp,4
4701,Big Data Engineer,100000-119999,data_engineer,"['Data Management', 'Hadoop', 'Kafka', 'HBase', 'Java', 'Big Data', 'Spark', 'Build Automation']",8,Capgemini,4
4702,Big Data Engineer,100000-119999,data_engineer,"['Data Management', 'Hadoop', 'Kafka', 'HBase', 'Java', 'Big Data', 'Spark', 'Build Automation']",8,Capgemini,4
4703,Data Engineer,100000-119999,data_engineer,"['JavaScript', 'Hadoop', 'SQL', 'Java', 'Big Data', 'Software Development', 'Data Analysis', 'AWS']",8,"Dev Technology Group, Inc.",0
4704,Data Engineer - SQL / Big Data / Java,100000-119999,data_engineer,"['Linux', 'XML', 'SQL', 'Java', 'Big Data', 'Git', 'Software Development', 'NoSQL', 'SVN']",9,Denodo Technologies,0
4705,"Data Engineer, Zoro Tools",100000-119999,data_engineer,"['System Design', 'Business Intelligence', 'Machine Learning', 'R', 'SQL', 'Tableau', 'Big Data', 'MySQL', 'Analysis Skills', 'Data Warehouse', 'Software Development', 'PostgreSQL', 'Python', 'AWS']",14,W.W. Grainger,4
4706,Big Data Engineer,100000-119999,data_engineer,"['Data Management', 'Hadoop', 'Kafka', 'HBase', 'Java', 'Big Data', 'Spark', 'Build Automation']",8,Capgemini,4
4707,Big Data Engineer,100000-119999,data_engineer,"['Data Management', 'Hadoop', 'Kafka', 'HBase', 'Java', 'Big Data', 'Spark', 'Build Automation']",8,Capgemini,4
4708,Data Engineer,100000-119999,data_engineer,"['Linux', 'Hadoop', 'Scripting', 'Scala', 'Perl', 'Azure', 'Big Data', 'Java', 'Cassandra', 'MongoDB', 'Spark', 'PostgreSQL', 'NoSQL', 'Python', 'Military Experience', 'AWS']",16,Capital One,4
4709,Data Engineer,100000-119999,data_engineer,"['Scala', 'SQL', 'Tableau', 'Java', 'Big Data', 'S3', 'Spark', 'Kubernetes', 'Software Development', 'Docker', 'NoSQL', 'PostgreSQL', 'Python', 'AWS']",14,MassMutual Financial Group,4
4710,Big Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Data Mining', 'Hadoop', 'Scala', 'Kafka', 'DynamoDB', 'Big Data', 'Java', 'S3', 'Cassandra', 'MongoDB', 'Spark', 'NoSQL', 'Elasticsearch']",15,Kogentix,4
4711,Data Engineer – PSJH,100000-119999,data_engineer,"['Linux', 'Hadoop', 'Scala', 'CI/CD', 'Solr', 'HBase', 'SQL', 'JSON', 'Lucene', 'Java', '.Net', 'Spark', 'C#', 'NoSQL', 'Shell Scripting', 'REST', 'Python']",17,Providence Health & Services,4
4712,Data Engineer,100000-119999,data_engineer,"['Java', 'Linux', 'Spark', 'Scripting', 'Scala', 'CI/CD', 'Python', 'Military Experience', 'AWS']",9,Capital One,4
4713,Big Data Engineer,100000-119999,data_engineer,"['Hive', 'XML', 'Hadoop', 'Kafka', 'Perl', 'HBase', 'Apache', 'Big Data', 'Spark', 'Shell Scripting', 'Python']",11,Capgemini,4
4714,Cloud Data Engineer,100000-119999,data_engineer,"['Linux', 'Scripting', 'Perl', 'System Administration', 'DHCP', 'SQL', 'JSON', 'Java', 'Visio', 'NoSQL', 'REST', 'Python']",12,Calix,3
4715,Data Engineer,100000-119999,data_engineer,"['JavaScript', 'Design Patterns', 'Ruby', 'Microsoft SQL Server', 'DynamoDB', 'Scala', 'SAP', 'Oracle', 'Teradata', 'S3', 'MySQL', 'Software Development', 'PostgreSQL', 'Python', 'Elasticsearch', 'AWS', 'DB2']",17,PACCAR,4
4716,Big Data Engineer Consultant,100000-119999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'Oracle', 'HBase', 'SQL', 'Teradata', 'Tableau', 'Java', 'Cassandra', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS', 'DB2']",20,,4
4717,Big Data Engineer,100000-119999,data_engineer,"['R', 'Perl', 'XSLT', 'SQL', 'C#', 'SPSS', 'Software Development', 'MATLAB', 'Statistical Software', 'Hadoop', 'SAS', 'Java', '.Net', 'Spark', 'Data Warehouse', 'Data Science', 'Python', 'AWS']",18,Allstate,4
4718,DATA ENGINEER I - INSTITUTE FOR GENOMICS & MULTI-SCALE BIOLO...,100000-119999,data_engineer,"['CI/CD', 'Natural Language Processing', 'Software Development', 'PostgreSQL']",4,Mount Sinai Health System,4
4719,Big Data Engineer,100000-119999,data_engineer,"['Hive', 'XML', 'Hadoop', 'Kafka', 'Perl', 'HBase', 'Apache', 'Big Data', 'Spark', 'Shell Scripting', 'Python']",11,Capgemini,4
4720,Data Engineer,100000-119999,data_engineer,"['Machine Learning', 'Microsoft Powerpoint', 'SQL', 'Microsoft Office', 'Java', 'Big Data', 'S3', 'Visio', 'NoSQL', 'Python', 'AWS']",11,Healthfirst,4
4721,Big Data Engineer,100000-119999,data_engineer,"['Database Administration', 'Microsoft SQL Server', 'Hadoop', 'SAP', 'Kafka', 'Oracle', 'Big Data', 'Cassandra', 'S3', 'MongoDB', 'Spark', 'AWS']",12,"NextEra Energy, Inc.",4
4722,Junior Data Engineer- ML and AI,100000-119999,data_engineer,"['Machine Learning', 'Project Management', 'Azure', 'C/C++', 'SQL', 'Big Data', 'PostgreSQL', 'AI', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'Java', 'Cassandra', 'Spark', 'NoSQL', 'Python', 'AWS']",18,Ericsson,4
4723,Data Engineer - SQL / Big Data / Java,100000-119999,data_engineer,"['Linux', 'XML', 'Hadoop', 'SAP', 'Oracle', 'SQL', 'Java', 'MongoDB', 'Git', 'NoSQL']",10,Denodo Technologies,0
4724,Data Engineer – PSJH,100000-119999,data_engineer,"['Linux', 'Hadoop', 'Scala', 'CI/CD', 'Solr', 'HBase', 'SQL', 'JSON', 'Lucene', 'Java', '.Net', 'Spark', 'C#', 'NoSQL', 'Shell Scripting', 'REST', 'Python']",17,Providence Health & Services,4
4725,Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Machine Learning', 'C/C++', 'SQL', 'Big Data', 'Natural Language Processing', 'Design Experience', 'PostgreSQL', 'OOP', 'Web Development', 'Data Mining', 'Ruby', 'Scripting', 'Hadoop', 'Oracle', 'Java', 'MongoDB', 'Spark']",19,University of Maryland Medical System,4
4726,Data Engineer,100000-119999,data_engineer,"['Linux', 'Pentaho', 'Hadoop', 'Oracle', 'SQL', 'Big Data', 'MySQL', 'MongoDB', 'Data Warehouse', 'Informatica', 'PostgreSQL', 'NoSQL', 'AWS']",13,Jacobs,4
4727,Lead Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Hadoop', 'Java', 'Cassandra', 'MySQL', 'NoSQL', 'Shell Scripting', 'Python']",9,Aetna,4
4728,Cloud Data Engineer,100000-119999,data_engineer,"['Linux', 'R', 'Cloud Computing', 'SQL', 'Big Data', 'Data Warehouse', 'Design Experience', 'OOP', 'Python', 'AWS']",10,National Renewable Energy Laboratory,4
4729,Associate Principal Engineer- Data Engineer,100000-119999,data_engineer,"['Bilingual', 'Data Mining', 'SAP']",3,Mondelēz International,4
4730,Big Data Engineer Consultant,100000-119999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'Oracle', 'HBase', 'SQL', 'Teradata', 'Tableau', 'Java', 'Cassandra', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS', 'DB2']",20,,4
4731,Big Data Engineer Consultant,100000-119999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'Oracle', 'HBase', 'SQL', 'Teradata', 'Tableau', 'Java', 'Cassandra', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS', 'DB2']",20,,4
4732,Data Engineer II,100000-119999,data_engineer,"['Linux', 'Hive', 'Machine Learning', 'Hadoop', 'Scripting', 'R', 'Oracle', 'SQL', 'Big Data', 'Spark', 'Shell Scripting', 'Data Analysis', 'Python']",13,Seagate Technology,4
4733,Big Data Engineer,100000-119999,data_engineer,"['Linux', 'R', 'Perl', 'SQL', 'Big Data', 'C#', 'Load Balancing', 'CI', 'Software Development', 'Jenkins', 'Hadoop', 'Network', 'Kafka', 'Scala', 'Ansible', 'Java', '.Net', 'Spark', 'Data Warehouse', 'Docker']",20,Allstate,4
4734,Data Engineer,100000-119999,data_engineer,"['Spark', 'Machine Learning', 'Python']",3,3coast,4
4735,Data Engineer,100000-119999,data_engineer,"['Hadoop', 'R', 'SAS', 'SQL', 'Compliance Management', 'Teradata', 'Java', 'Data Warehouse', 'Design Experience', 'Python', 'AWS']",11,Discover Financial Services,4
4736,Big Data Engineer Consultant,100000-119999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'Oracle', 'HBase', 'SQL', 'Teradata', 'Tableau', 'Java', 'Cassandra', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS', 'DB2']",20,Accenture,4
4737,Data Engineer,100000-119999,data_engineer,"['Java', 'NoSQL', 'Service-Oriented Architecture', 'SQL']",4,MIT Lincoln Laboratory,4
4738,Data Engineer,100000-119999,data_engineer,"['Big Data', 'Data Mining', 'Data Warehouse', 'NoSQL', 'SQL', 'Tableau', 'UI']",7,Lockheed Martin Corporation,4
4739,Data Engineer,100000-119999,data_engineer,"['Big Data', 'Data Mining', 'Data Warehouse', 'NoSQL', 'SQL', 'Tableau', 'UI']",7,Lockheed Martin Corporation,4
4740,"Data Engineer (Python, Machine Learning)",100000-119999,data_engineer,"['Java', 'Natural Language Processing', 'AI', 'Machine Learning', 'Scala', 'Python', 'Military Experience']",7,Capital One,4
4741,Data Engineer - Advanced Analytics and Data Science,100000-119999,data_engineer,"['Natural Language Processing', 'R', 'SAS', 'Python', 'C/C++', 'SQL']",6,Eli Lilly,4
4742,Data Engineer,100000-119999,data_engineer,"['JavaScript', 'Machine Learning', 'Hadoop', 'Perl', 'Azure', 'R', 'SQL', 'Tableau', '.Net', 'Big Data', 'Angular', 'Spark', 'Data Warehouse', 'Design Experience', 'Python', 'PHP', 'Elasticsearch', 'AWS']",18,Vivint Smart Home,0
4743,Lead Data Engineer,100000-119999,data_engineer,"['Machine Learning', 'Big Data', 'Java', 'Software Development', 'Python']",5,Aetna,4
4744,Data Engineer,100000-119999,data_engineer,"['Hive', 'Machine Learning', 'Hadoop', 'Scala', 'R', 'SAS', 'SQL', 'Cloud Computing', 'Big Data', 'Java', 'Cassandra', 'MongoDB', 'Spark', 'NoSQL', 'Python', 'AWS']",16,Advance Auto Parts,4
4745,Principal Data Engineer,100000-119999,data_engineer,"['Hive', 'Microsoft SQL Server', 'Hadoop', 'Azure', 'SQL', 'Big Data', 'T-SQL', 'Spark', 'Design Experience']",9,Staples,4
4746,Big Data Engineer Consultant,100000-119999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'Oracle', 'HBase', 'SQL', 'Teradata', 'Tableau', 'Java', 'Cassandra', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS', 'DB2']",20,,4
4747,Big Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Hadoop', 'Scripting', 'Oracle', 'HBase', 'SQL', 'PL/SQL', 'Spark', 'Shell Scripting']",11,Capgemini,4
4748,Big Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Hadoop', 'Scripting', 'Oracle', 'HBase', 'SQL', 'PL/SQL', 'Spark', 'Shell Scripting']",11,Capgemini,4
4749,Data Engineer II - Research,100000-119999,data_engineer,"['Data Mining', 'Kafka', 'R', 'SAS', 'SQL', 'Apache', 'Spark', 'Git', 'Software Development', 'PostgreSQL', 'NoSQL', 'Python', 'OOP', 'Jira']",14,"ACT, Inc.",4
4750,Federal - Data Engineer,100000-119999,data_engineer,"['Data Mining', 'Machine Learning', 'Hadoop', 'SAP', 'SQL', 'Tableau', 'Big Data']",7,Accenture,4
4751,Data Engineer III,100000-119999,data_engineer,"['Business Intelligence', 'Data Mining', 'Microsoft SQL Server', 'Project Management', 'SQL', 'Tableau', 'Design Experience', 'Project Management Methodology', 'Leadership Experience']",9,Fred Hutchinson Cancer Research Center,4
4752,Big Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Hadoop', 'Scripting', 'Oracle', 'HBase', 'SQL', 'PL/SQL', 'Spark', 'Shell Scripting']",11,Capgemini,4
4753,Big Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Hadoop', 'Scripting', 'Oracle', 'HBase', 'SQL', 'PL/SQL', 'Spark', 'Shell Scripting']",11,Capgemini,4
4754,Data Engineer,100000-119999,data_engineer,"['SOX', 'Linux', 'Project Management', 'C/C++', 'SQL', 'Big Data', 'S3', 'PostgreSQL', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'SDLC', 'Java', 'Cassandra', 'Spark', 'NoSQL', 'Python', 'AWS']",19,"NextEra Energy, Inc.",4
4755,Manufacturing & Supply Chain Digitization - Data Engineer ∞...,100000-119999,data_engineer,"['SAP', 'Azure', 'IT Experience', 'SQL', 'Teradata', 'Big Data', 'Military Experience', 'DB2']",8,3M,4
4756,Consultant Big Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Microsoft SQL Server', 'Project Management', 'Azure', 'R', 'SQL', 'JSON', 'Big Data', 'Design Experience', 'JavaScript', 'Business Intelligence', 'PowerShell', 'Hadoop', 'Scripting', 'Kafka', 'Scala', 'Oracle', 'Teradata', 'Predictive Analytics']",20,Staples,4
4757,"Associate, Data Engineer, Healthcare",100000-119999,data_engineer,"['Linux', 'Hive', 'Perl', 'Azure', 'SQL', 'Big Data', 'Informatica', 'Data Mining', 'PowerShell', 'Pentaho', 'Hadoop', 'Tableau', 'Teradata', '.Net', 'Alteryx', 'MongoDB', 'Spark', 'Shell Scripting', 'Python', 'AWS']",20,KPMG LLP,4
4758,DATA ENGINEER - ICAHN INSTITUTE FOR GENOMICS & MULTI-SCALE B...,100000-119999,data_engineer,"['CI/CD', 'Natural Language Processing', 'Software Development', 'PostgreSQL']",4,Mount Sinai Health System,4
4759,Data Engineer,100000-119999,data_engineer,"['JavaScript', 'Scripting', 'Hadoop', 'Project Management', 'R', 'Scala', 'Google Cloud Platform', 'Azure', 'SAS', 'SQL', 'Teradata', '.Net', 'Alteryx', 'Spark', 'C#', 'SPSS', 'Informatica', 'Shell Scripting', 'NoSQL', 'MATLAB']",20,Hasbro Inc.,4
4760,Sr Data Engineer,100000-119999,data_engineer,"['Big Data', 'Hive', 'Spark', 'NoSQL', 'Hadoop', 'Scala', 'Python', 'SQL', 'AWS']",9,IDEXX,4
4761,Sr. Data Engineer,100000-119999,data_engineer,"['Hadoop', 'Social Media Management', 'Kafka', 'SQL', 'Spark', 'Kubernetes', 'Docker', 'PostgreSQL']",8,New Knowledge,0
4762,Data Engineer,100000-119999,data_engineer,"['Hive', 'Microsoft SQL Server', 'Machine Learning', 'Power BI', 'Azure', 'Digital Marketing', 'SQL', 'Natural Language Processing', 'C#', 'Design Experience', 'Business Intelligence', 'Hadoop', 'HBase', 'Tableau', '.Net', 'MongoDB', 'Spark', 'Data Warehouse', 'Python']",19,Location3,0
4763,Data Engineer,100000-119999,data_engineer,"['Hive', 'CI/CD', 'SQL', 'Big Data', 'S3', 'Spark', 'Data Warehouse', 'REST', 'PostgreSQL', 'Python', 'Military Experience', 'AWS']",12,Capital One,4
4764,Data Engineer,100000-119999,data_engineer,"['Microsoft SQL Server', 'Hadoop', 'Power BI', 'R', 'Azure', 'Oracle', 'SQL', 'Tableau', 'Spark', 'Python', 'AWS']",11,Slalom Consulting,4
4765,Data Engineer - SQL / Big Data / Java,100000-119999,data_engineer,"['Linux', 'XML', 'Hadoop', 'SAP', 'Oracle', 'SQL', 'Java', 'MongoDB', 'Git', 'NoSQL']",10,Denodo,0
4766,Senior Data Engineer,100000-119999,data_engineer,"['Hive', 'Microsoft SQL Server', 'Data Mining', 'Machine Learning', 'Hadoop', 'Perl', 'R', 'Oracle', 'SQL', 'Compliance Management', 'Splunk', 'Java', 'Big Data', 'MySQL', 'Design Experience', 'Software Development', 'Python']",17,DISH,3
4767,Big Data Engineer Consultant,100000-119999,data_engineer,"['Hive', 'Data Management', 'Hadoop', 'Azure', 'Kafka', 'Scala', 'Oracle', 'HBase', 'SQL', 'Teradata', 'Tableau', 'Java', 'Cassandra', 'Spark', 'Design Experience', 'Informatica', 'NoSQL', 'Python', 'AWS', 'DB2']",20,,4
4768,"Data Engineer, Ecommerce",100000-119999,data_engineer,"['Hadoop', 'Scala', 'SQL', 'Java', 'Big Data', 'MongoDB', 'Spark', 'NoSQL', 'Python', 'AWS']",10,BoxyCharm,3
4769,Data Engineer II,100000-119999,data_engineer,"['Linux', 'Microsoft SQL Server', 'Red Hat Enterprise Linux', 'SQL', 'HTML5', 'JSON', 'T-SQL', 'PL/SQL', 'CSS', 'Web Development', 'OOP', 'PHP', 'JavaScript', 'Bootstrap', 'SDLC', 'Oracle', 'Angular', 'Git', 'Unit Testing', 'REST']",20,Windstream Communications,3
4770,Data Engineer II,100000-119999,data_engineer,"['Linux', 'Microsoft SQL Server', 'Red Hat Enterprise Linux', 'SQL', 'HTML5', 'JSON', 'T-SQL', 'PL/SQL', 'CSS', 'Web Development', 'OOP', 'PHP', 'JavaScript', 'Bootstrap', 'SDLC', 'Oracle', 'Angular', 'Git', 'Unit Testing', 'REST']",20,Windstream,3
4771,Data Engineer,100000-119999,data_engineer,"['Hive', 'Microsoft SQL Server', 'SDLC', 'Oracle', 'SQL', 'Big Data', 'Data Warehouse', 'Informatica', 'Business Analysis']",9,Transamerica,4
4772,Big Data Engineer,100000-119999,data_engineer,"['Chef', 'Linux', 'System Design', 'Hadoop', 'Scala', 'Kafka', 'Big Data', 'Maven', 'Cassandra', 'Spark', 'CI', 'Git', 'Docker', 'Unit Testing', 'NoSQL', 'OOP', 'SVN']",17,Equifax,4
4773,"Associate, Data Engineer, Healthcare",100000-119999,data_engineer,"['Linux', 'Hive', 'Azure', 'Perl', 'SQL', 'Big Data', 'Informatica', 'Software Development', 'OOP', 'PowerShell', 'Pentaho', 'Hadoop', 'Tableau', 'Teradata', '.Net', 'Alteryx', 'MongoDB', 'Spark', 'Shell Scripting', 'Python']",20,KPMG LLP,4
4774,Cloud Data Engineer,100000-119999,data_engineer,"['Network', 'Azure', 'Google Cloud Platform', 'AWS']",4,Slalom Consulting,4
4775,Data Engineer-XSP,100000-119999,data_engineer,"['Performance Marketing', 'Machine Learning', 'Hadoop', 'Marketing', 'Kafka', 'Scala', 'Azure', 'Digital Marketing', 'Big Data', 'Java', 'Spark', 'Software Development', 'NoSQL', 'Python', 'AWS']",15,Deloitte,4
4776,Data Engineer,100000-119999,data_engineer,"['Big Data', 'S3', 'Data Mining', 'Data Warehouse', 'NoSQL', 'SQL', 'AWS']",7,Trident Technologies LLC,0
4777,Data Engineer,100000-119999,data_engineer,"['Pig', 'Hive', 'Machine Learning', 'R', 'Azure', 'Google Cloud Platform', 'SQL', 'Hadoop', 'Scala', 'Kafka', 'HBase', 'Java', 'Cassandra', 'Spark', 'Git', 'NoSQL', 'Python', 'AWS']",18,Progressive,4
4778,Data Engineer - Solution Design - Boston,100000-119999,data_engineer,"['Pig', 'Linux', 'Hive', 'Hadoop', 'Scripting', 'Scala', 'Kafka', 'C/C++', 'JSON', 'SQL', 'HBase', 'Big Data', 'Java', 'Spark', 'NoSQL', 'Shell Scripting', 'Python']",17,MapR,0
4779,"Associate, Data Engineer, Healthcare",100000-119999,data_engineer,"['Linux', 'Hive', 'Azure', 'Perl', 'SQL', 'Big Data', 'Informatica', 'Software Development', 'OOP', 'PowerShell', 'Pentaho', 'Hadoop', 'Tableau', 'Teradata', '.Net', 'Alteryx', 'MongoDB', 'Spark', 'Shell Scripting', 'Python']",20,KPMG LLP,4
4780,Big Data Engineer,100000-119999,data_engineer,"['Hive', 'SQL', 'JSON', 'Big Data', 'Hadoop', 'Scala', 'Kafka', 'SDLC', 'Oracle', 'HBase', 'ZooKeeper', 'Teradata', 'Spark', 'Data Warehouse', 'NoSQL', 'Shell Scripting', 'Python']",17,Ascension Healthcare,3
4781,"Associate, Data Engineer, Healthcare",100000-119999,data_engineer,"['Linux', 'Hive', 'Perl', 'Azure', 'SQL', 'Big Data', 'Informatica', 'Data Mining', 'PowerShell', 'Pentaho', 'Hadoop', 'Tableau', 'Teradata', '.Net', 'Alteryx', 'MongoDB', 'Spark', 'Shell Scripting', 'Python', 'AWS']",20,KPMG LLP,4
4782,Data Engineer,100000-119999,data_engineer,"['Linux', 'Statistical Software', 'Hive', 'R', 'Azure', 'SAS', 'SQL', 'Tableau', 'Big Data', 'Spark', 'Data Analysis', 'Shell Scripting', 'Data Science', 'Python', 'AWS']",15,United Network for Organ Sharing,4
4783,"Associate, Data Engineer, Healthcare",100000-119999,data_engineer,"['Linux', 'Hive', 'Perl', 'Azure', 'SQL', 'Big Data', 'Informatica', 'Data Mining', 'PowerShell', 'Pentaho', 'Hadoop', 'Tableau', 'Teradata', '.Net', 'Alteryx', 'MongoDB', 'Spark', 'Shell Scripting', 'Python', 'AWS']",20,KPMG LLP,4
